address,size,symbol,name
0x10099560,0xbb,?getValue@?$ComputeProp@V?$ReferenceCountedPointer@VController@RBX@@@G3D@@VPVInstance@RBX@@@RBX@@QBE?AV?$ReferenceCountedPointer@VController@RBX@@@G3D@@XZ,
0x10099640,0x54,??$getset@HP8PVInstance@RBX@@AEXABVCoordinateFrame@G3D@@@Z@?$PropDescriptor@VPVInstance@RBX@@VCoordinateFrame@G3D@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@@std@@HP8PVInstance@2@AEXABVCoordinateFrame@G3D@@@Z@Z,
0x10099710,0x69,??$getset@P8PVInstance@RBX@@BE?AW4ControllerType@Controller@2@XZP812@AEXW4342@@Z@?$PropDescriptor@VPVInstance@RBX@@W4ControllerType@Controller@2@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@W4ControllerType@Controller@RBX@@@Reflection@RBX@@@std@@P8PVInstance@2@BE?AW4ControllerType@Controller@2@XZP852@AEXW4672@@Z@Z,
0x10099ea0,0x23d,?computeTopPVController@PVInstance@RBX@@ABE?AV?$ReferenceCountedPointer@VController@RBX@@@G3D@@XZ,
0x1009a1a0,0x3a,?getStringValue@?$EnumPropDescriptor@VPVInstance@RBX@@W4ControllerType@Controller@2@@Reflection@RBX@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBVDescribedBase@23@@Z,
0x1009a1e0,0x45,?setStringValue@?$EnumPropDescriptor@VPVInstance@RBX@@W4ControllerType@Controller@2@@Reflection@RBX@@UBE_NPAVDescribedBase@23@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x1009a700,0x8c,??0Part@RBX@@QAE@W4PartType@01@ABVVector3@G3D@@VColor4@4@ABV?$Vector6@W4SurfaceType@RBX@@@@ABVCoordinateFrame@4@@Z,
0x1009ae00,0x3f,?setName@PartInstance@RBX@@UAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x1009b020,0x53,?setPhysics@PartInstance@RBX@@QAEXABVCoordinateFrame@G3D@@ABVVelocity@2@@Z,
0x1009b090,0x19,?getTranslationUi@PartInstance@RBX@@QBEABVVector3@G3D@@XZ,
0x1009b0e0,0x19,?getRotationalVelocity@PartInstance@RBX@@QBEABVVector3@G3D@@XZ,
0x1009b220,0x64,??$singleton@VCoordinateFrame@G3D@@@Type@Reflection@RBX@@SAABV012@XZ,
0x1009b340,0x47,?getValue@?$GetSetImpl@P8PartInstance@RBX@@BEABVVector3@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VPartInstance@RBX@@VVector3@G3D@@@Reflection@RBX@@UBE?AVVector3@G3D@@PBVDescribedBase@34@@Z,
0x1009b450,0x52,?getValue@?$GetSetImpl@P8PartInstance@RBX@@BE?AVColor3@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VPartInstance@RBX@@VColor3@G3D@@@Reflection@RBX@@UBE?AVColor3@G3D@@PBVDescribedBase@34@@Z,
0x1009b4c0,0xd7,?worldSnapLocation@PartInstance@RBX@@QBE?AVCoordinateFrame@G3D@@XZ,
0x1009b610,0xc1,?uiToXmlSize@PartInstance@RBX@@ABE?AVVector3@G3D@@ABV34@@Z,
0x1009baa0,0x6c,??0?$TypedPropertyDescriptor@VVector3@G3D@@@Reflection@RBX@@IAE@AAVClassDescriptor@12@PBD1V?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VVector3@G3D@@@Reflection@RBX@@@std@@W4Functionality@PropertyDescriptor@12@@Z,
0x1009bb20,0x69,??$getset@P8PartInstance@RBX@@BEABVCoordinateFrame@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VPartInstance@RBX@@VCoordinateFrame@G3D@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@@std@@P8PartInstance@2@BEABVCoordinateFrame@G3D@@XZP852@AEXABV67@@Z@Z,
0x1009bb90,0x69,??$getset@P8PartInstance@RBX@@BEABVVector3@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VPartInstance@RBX@@VVector3@G3D@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VVector3@G3D@@@Reflection@RBX@@@std@@P8PartInstance@2@BEABVVector3@G3D@@XZP852@AEXABV67@@Z@Z,
0x1009bc00,0x69,??$getset@P8PartInstance@RBX@@BE?AW4PartType@Part@2@XZP812@AEXW4342@@Z@?$PropDescriptor@VPartInstance@RBX@@W4PartType@Part@2@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@W4PartType@Part@RBX@@@Reflection@RBX@@@std@@P8PartInstance@2@BE?AW4PartType@Part@2@XZP852@AEXW4672@@Z@Z,
0x1009bc70,0x69,??$getset@P8PartInstance@RBX@@BE?AVColor3@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VPartInstance@RBX@@VColor3@G3D@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VColor3@G3D@@@Reflection@RBX@@@std@@P8PartInstance@2@BE?AVColor3@G3D@@XZP852@AEXABV67@@Z@Z,
0x1009be30,0x69,??$getset@P8PartInstance@RBX@@BE?AVVector3@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VPartInstance@RBX@@VVector3@G3D@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VVector3@G3D@@@Reflection@RBX@@@std@@P8PartInstance@2@BE?AVVector3@G3D@@XZP852@AEXABV67@@Z@Z,
0x1009bea0,0x69,??$getset@P8PartInstance@RBX@@BE?AW4FormFactor@12@XZP812@AEXW4312@@Z@?$PropDescriptor@VPartInstance@RBX@@W4FormFactor@12@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@W4FormFactor@PartInstance@RBX@@@Reflection@RBX@@@std@@P8PartInstance@2@BE?AW4FormFactor@52@XZP852@AEXW4652@@Z@Z,
0x1009c0f0,0xc9,?hitTest@PartInstance@RBX@@UAE_NABVRay@G3D@@AAVVector3@4@@Z,
0x1009c1c0,0x1f7,?readValue@?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@EBEXPAVDescribedBase@23@PBVXmlElement@@AAVIReferenceBinder@3@@Z,
0x1009c3c0,0x363,?writeValue@?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@EBEXPBVDescribedBase@23@PAVXmlElement@@@Z,
0x1009ce00,0xb5,?primitivesToParts@PartInstance@RBX@@SAXABV?$Array@PAVPrimitive@RBX@@@G3D@@AAV?$Array@V?$shared_ptr@VPartInstance@RBX@@@boost@@@4@@Z,
0x1009d3c0,0x34,?getLocation@PartInstance@RBX@@UBE?BVCoordinateFrame@G3D@@XZ,
0x1009dca0,0x140,?findParts@PartInstance@RBX@@SAXPAVInstance@2@AAV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@@Z,
0x1009e0b0,0xbc,??$?0P8PartInstance@RBX@@BEABVCoordinateFrame@G3D@@XZP801@AEXABV23@@Z@?$PropDescriptor@VPartInstance@RBX@@VCoordinateFrame@G3D@@@Reflection@RBX@@QAE@PBD0P8PartInstance@2@BEABVCoordinateFrame@G3D@@XZP832@AEXABV45@@ZW4Functionality@PropertyDescriptor@12@@Z,
0x1009e170,0xbc,??$?0P8PartInstance@RBX@@BEABVVector3@G3D@@XZP801@AEXABV23@@Z@?$PropDescriptor@VPartInstance@RBX@@VVector3@G3D@@@Reflection@RBX@@QAE@PBD0P8PartInstance@2@BEABVVector3@G3D@@XZP832@AEXABV45@@ZW4Functionality@PropertyDescriptor@12@@Z,
0x1009e230,0xbc,??$?0P8PartInstance@RBX@@BE?AVColor3@G3D@@XZP801@AEXABV23@@Z@?$PropDescriptor@VPartInstance@RBX@@VColor3@G3D@@@Reflection@RBX@@QAE@PBD0P8PartInstance@2@BE?AVColor3@G3D@@XZP832@AEXABV45@@ZW4Functionality@PropertyDescriptor@12@@Z,
0x1009e530,0xbc,??$?0P8PartInstance@RBX@@BE?AVVector3@G3D@@XZP801@AEXABV23@@Z@?$PropDescriptor@VPartInstance@RBX@@VVector3@G3D@@@Reflection@RBX@@QAE@PBD0P8PartInstance@2@BE?AVVector3@G3D@@XZP832@AEXABV45@@ZW4Functionality@PropertyDescriptor@12@@Z,
0x1009e6b0,0x6f,?convertToString@?$EnumDesc@W4AssertAction@Debugable@RBX@@@Reflection@RBX@@QBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABW4AssertAction@Debugable@3@@Z,
0x1009e7e0,0x3a,?getStringValue@?$EnumPropDescriptor@VPartInstance@RBX@@W4FormFactor@12@@Reflection@RBX@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBVDescribedBase@23@@Z,
0x1009f010,0x3a,?getStringValue@?$EnumPropDescriptor@VPartInstance@RBX@@W4PartType@Part@2@@Reflection@RBX@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBVDescribedBase@23@@Z,
0x1009f050,0x45,?setStringValue@?$EnumPropDescriptor@VPartInstance@RBX@@W4PartType@Part@2@@Reflection@RBX@@UBE_NPAVDescribedBase@23@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x100a0760,0x21,?getWalkDirection@Humanoid@RBX@@QBE?AVVector3@G3D@@XZ,
0x100a07a0,0x7,?getWalkToPoint@Humanoid@RBX@@QBEABVVector3@G3D@@XZ,
0x100a07d0,0x7,?getTargetPoint@Humanoid@RBX@@QBEABVVector3@G3D@@XZ,
0x100a07f0,0x3d,?lightGreen@Color@RBX@@SAABVColor3@G3D@@XZ,
0x100a0900,0x29,?getTopOfHead@Humanoid@RBX@@QBE?AVCoordinateFrame@G3D@@XZ,
0x100a0a10,0x55,?declareSignature@?$BoundFuncDesc@VHumanoid@RBX@@$$A6AXVVector3@G3D@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z$01@Reflection@RBX@@AAEXPBD0@Z,
0x100a0c50,0x5a,?getRightArmGrip@Humanoid@RBX@@QBE?AVCoordinateFrame@G3D@@XZ,
0x100a0eb0,0x47,?getValue@?$GetSetImpl@P8Humanoid@RBX@@BEABVVector3@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VHumanoid@RBX@@VVector3@G3D@@@Reflection@RBX@@UBE?AVVector3@G3D@@PBVDescribedBase@34@@Z,
0x100a14a0,0x69,??$getset@P8Humanoid@RBX@@BEPAVPartInstance@2@XZP812@AEXPAV32@@Z@?$PropDescriptor@VHumanoid@RBX@@PAVPartInstance@2@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@PAVPartInstance@RBX@@@Reflection@RBX@@@std@@P8Humanoid@2@BEPAVPartInstance@2@XZP852@AEXPAV62@@Z@Z,
0x100a1510,0x69,??$getset@P8Humanoid@RBX@@BEABVVector3@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VHumanoid@RBX@@VVector3@G3D@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VVector3@G3D@@@Reflection@RBX@@@std@@P8Humanoid@2@BEABVVector3@G3D@@XZP852@AEXABV67@@Z@Z,
0x100a1580,0x69,??$getset@P8Humanoid@RBX@@BE?AVVector3@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VHumanoid@RBX@@VVector3@G3D@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VVector3@G3D@@@Reflection@RBX@@@std@@P8Humanoid@2@BE?AVVector3@G3D@@XZP852@AEXABV67@@Z@Z,
0x100a1d00,0x16f,??$shared_from_dynamic_cast@VPartInstance@RBX@@VInstance@2@@RBX@@YA?AV?$shared_ptr@VPartInstance@RBX@@@boost@@PAV?$enable_shared_from_this@VInstance@RBX@@@2@@Z,
0x100a1e70,0x11d,??$visitDescendents@V?$bind_t@XP6AXV?$shared_ptr@VInstance@RBX@@@boost@@AAV?$vector@PAVPrimitive@RBX@@V?$allocator@PAVPrimitive@RBX@@@std@@@std@@@ZV?$list2@V?$arg@$00@boost@@V?$reference_wrapper@V?$vector@PAVPrimitive@RBX@@V?$allocator@PAVPrimitive@RBX@@@std@@@std@@@2@@_bi@2@@_bi@boost@@@Instance@RBX@@QBEXV?$bind_t@XP6AXV?$shared_ptr@VInstance@RBX@@@boost@@AAV?$vector@PAVPrimitive@RBX@@V?$allocator@PAVPrimitive@RBX@@@std@@@std@@@ZV?$list2@V?$arg@$00@boost@@V?$reference_wrapper@V?$vector@PAVPrimitive@RBX@@V?$allocator@PAVPrimitive@RBX@@@std@@@std@@@2@@_bi@2@@_bi@boost@@@Z,
0x100a1f90,0x78,??$create@V?$FilteredSelection@VPartInstance@RBX@@@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$FilteredSelection@VPartInstance@RBX@@@RBX@@@boost@@XZ,
0x100a27c0,0x61,?getLocation@Humanoid@RBX@@EBE?BVCoordinateFrame@G3D@@XZ,
0x100a30d0,0x19,?getIntendedMovementVector@Humanoid@RBX@@EAE?AVVector3@G3D@@XZ,
0x100a30f0,0x13,?updateWalkDirection@Humanoid@RBX@@QAE?AVVector3@G3D@@XZ,
0x100a33a0,0x67,??1?$BoundFuncDesc@VHumanoid@RBX@@$$A6AXVVector3@G3D@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z$01@Reflection@RBX@@UAE@XZ,
0x100a36b0,0xbc,??$?0P8Humanoid@RBX@@BEABVVector3@G3D@@XZP801@AEXABV23@@Z@?$PropDescriptor@VHumanoid@RBX@@VVector3@G3D@@@Reflection@RBX@@QAE@PBD0P8Humanoid@2@BEABVVector3@G3D@@XZP832@AEXABV45@@ZW4Functionality@PropertyDescriptor@12@@Z,
0x100a3770,0xbc,??$?0P8Humanoid@RBX@@BE?AVVector3@G3D@@XZP801@AEXABV23@@Z@?$PropDescriptor@VHumanoid@RBX@@VVector3@G3D@@@Reflection@RBX@@QAE@PBD0P8Humanoid@2@BE?AVVector3@G3D@@XZP832@AEXABV45@@ZW4Functionality@PropertyDescriptor@12@@Z,
0x100a3f60,0x96,??0?$BoundFuncDesc@VHumanoid@RBX@@$$A6AXVVector3@G3D@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z$01@Reflection@RBX@@QAE@P8Humanoid@2@AEXVVector3@G3D@@V?$shared_ptr@VInstance@RBX@@@boost@@@ZPBD33W4Security@FunctionDescriptor@12@@Z,
0x100a4000,0xa7,??$call@X@?$BoundFuncDesc@VHumanoid@RBX@@$$A6AXVVector3@G3D@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z$01@Reflection@RBX@@ABEXPAVHumanoid@2@AAVValue@12@11@Z,
0x100a40b0,0x11a,?execute@?$BoundFuncDesc@VHumanoid@RBX@@$$A6AXVVector3@G3D@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z$01@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x100a41d0,0x1e,??_E?$BoundFuncDesc@VHumanoid@RBX@@$$A6AXVVector3@G3D@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z$01@Reflection@RBX@@UAEPAXI@Z,
0x100a5310,0xec,?moveTo@Humanoid@RBX@@QAEXABVVector3@G3D@@PAVPartInstance@2@@Z,
0x100a58a0,0xcc,?moveTo2@Humanoid@RBX@@QAEXVVector3@G3D@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z,
0x100a6b10,0x58,?instancesToParts@DragUtilities@RBX@@SAXABV?$vector@PAVInstance@RBX@@V?$allocator@PAVInstance@RBX@@@std@@@std@@AAV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@4@@Z,
0x100a6b70,0x15b,?hitObjectOrPlane@DragUtilities@RBX@@SA_NABVContactManager@2@ABVRay@G3D@@PBV?$Array@PAVPrimitive@RBX@@@5@AAVVector3@5@@Z,
0x100a6cd0,0x72,?anyPartAlive@DragUtilities@RBX@@SA_NABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@@Z,
0x100a6d50,0x13a,?partsToPrimitives@DragUtilities@RBX@@SAPAVWorld@2@ABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@AAV?$Array@PAVPrimitive@RBX@@@G3D@@@Z,
0x100a6e90,0x6d,?unJoinFromOutsiders@DragUtilities@RBX@@SAXABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@@Z,
0x100a6f00,0x6d,?joinToOutsiders@DragUtilities@RBX@@SAXABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@@Z,
0x100a6f70,0xf6,?join@DragUtilities@RBX@@SAXABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@@Z,
0x100a7070,0x107,?unJoinAndSetDragging@DragUtilities@RBX@@SAXABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@@Z,
0x100a7180,0x171,?joinAndStopDragging@DragUtilities@RBX@@SAXABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@@Z,
0x100a7300,0x139,?clean@DragUtilities@RBX@@SAXABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@@Z,
0x100a7440,0x10e,?move@DragUtilities@RBX@@SAXABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@VCoordinateFrame@G3D@@1@Z,
0x100a7550,0x70,?computeExtents@DragUtilities@RBX@@SA?AVExtents@2@ABV?$vector@V?$weak_ptr@VPartInstance@RBX@@@boost@@V?$allocator@V?$weak_ptr@VPartInstance@RBX@@@boost@@@std@@@std@@@Z,
0x100aaf40,0x25,?getStringValue@ConstProperty@Reflection@RBX@@QBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x100ab1b0,0x6a,?getPtr@?$SharedPtrBridge@VDescribedBase@Reflection@RBX@@@Lua@RBX@@SA?AV?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@PAUlua_State@@I@Z,
0x100ab460,0x5d,??$setValue@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Property@Reflection@RBX@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x100ab6d0,0x62,??$getValue@V?$shared_ptr@VInstance@RBX@@@boost@@@ConstProperty@Reflection@RBX@@QBE?AV?$shared_ptr@VInstance@RBX@@@boost@@XZ,
0x100ab740,0x62,??$getValue@V?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@@ConstProperty@Reflection@RBX@@QBE?AV?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@XZ,
0x100ab7b0,0x5d,??$getValue@VVector3@G3D@@@ConstProperty@Reflection@RBX@@QBE?AVVector3@G3D@@XZ,
0x100ab810,0x5a,??$getValue@VCoordinateFrame@G3D@@@ConstProperty@Reflection@RBX@@QBE?AVCoordinateFrame@G3D@@XZ,
0x100ab870,0x5d,??$getValue@VColor3@G3D@@@ConstProperty@Reflection@RBX@@QBE?AVColor3@G3D@@XZ,
0x100ab9a0,0x62,??$getValue@V?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@@ConstProperty@Reflection@RBX@@QBE?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ,
0x100abb90,0x5d,??$setValue@VVector3@G3D@@@Property@Reflection@RBX@@QAEXABVVector3@G3D@@@Z,
0x100abbf0,0x5d,??$setValue@VCoordinateFrame@G3D@@@Property@Reflection@RBX@@QAEXABVCoordinateFrame@G3D@@@Z,
0x100abc50,0x5d,??$setValue@VColor3@G3D@@@Property@Reflection@RBX@@QAEXABVColor3@G3D@@@Z,
0x100ac300,0x115,?getInstance@ObjectBridge@Lua@RBX@@SA?AV?$shared_ptr@VInstance@RBX@@@boost@@PAUlua_State@@I@Z,
0x100ac9b0,0x2e2,?on_newindex@?$Bridge@V?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@$0A@@Lua@RBX@@KAXAAV?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@PBDPAUlua_State@@@Z,
0x100acde0,0x78,??$create@VDecal@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VDecal@RBX@@@boost@@XZ,
0x100ace60,0xaf,?create@Creator@?$FactoryProduct@VDecal@RBX@@VFaceInstance@2@$1?sDecal@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x100ad4b0,0x448,?on_index@?$Bridge@V?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@$0A@@Lua@RBX@@KAHABV?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@PBDPAUlua_State@@@Z,
0x100adac0,0xca,?on_index@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@KAHABVColor3@G3D@@PBDPAUlua_State@@@Z,
0x100adbf0,0x81,??$getValue@VVector3@G3D@@@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@SA_NPAUlua_State@@IAAVVector3@G3D@@@Z,
0x100ae210,0x165,?on_index@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@KAHABVVector3@G3D@@PBDPAUlua_State@@@Z,
0x100af750,0x301,?on_index@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@KAHABVCoordinateFrame@G3D@@PBDPAUlua_State@@@Z,
0x100afa60,0x8e,??$getValue@VCoordinateFrame@G3D@@@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@SA_NPAUlua_State@@IAAVCoordinateFrame@G3D@@@Z,
0x100afbe0,0x96,??$pushNewObject@Vconnection@signals@boost@@@?$Bridge@Vconnection@signals@boost@@$00@Lua@RBX@@SAPAVconnection@signals@boost@@PAUlua_State@@V345@@Z,
0x100afc80,0x97,?on_newindex@?$Bridge@V?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@$0A@@Lua@RBX@@KAXAAV?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@PBDPAUlua_State@@@Z,
0x100afee0,0xca,?on_index@?$Bridge@Vconnection@signals@boost@@$00@Lua@RBX@@KAHABVconnection@signals@boost@@PBDPAUlua_State@@@Z,
0x100b0920,0x221,??RFunctionScriptSlot@@QAEXABV?$vector@Vany@boost@@V?$allocator@Vany@boost@@@std@@@std@@@Z,
0x100b0b50,0x86,?execute@?$TGenericSlotWrapper@VFunctionScriptSlot@@@Reflection@RBX@@UAEXABV?$vector@Vany@boost@@V?$allocator@Vany@boost@@@std@@@std@@@Z,
0x100b0be0,0xc1,?execute@?$TGenericSlotWrapper@VWaitScriptSlot@@@Reflection@RBX@@UAEXABV?$vector@Vany@boost@@V?$allocator@Vany@boost@@@std@@@std@@@Z,
0x100b0e00,0x84,??$connectGeneric@VWaitScriptSlot@@@SignalInstance@Reflection@RBX@@QAE?AVconnection@signals@boost@@VWaitScriptSlot@@W4connect_position@45@@Z,
0x100b1020,0x87,??$connectGeneric@VFunctionScriptSlot@@@SignalInstance@Reflection@RBX@@QAE?AVconnection@signals@boost@@VFunctionScriptSlot@@W4connect_position@45@@Z,
0x100b11f0,0x14a,?on_index@?$Bridge@V?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@$0A@@Lua@RBX@@KAHABV?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@PBDPAUlua_State@@@Z,
0x100b1370,0x51,?on_index@?$Bridge@V?$shared_ptr@VNode@ThreadRef@Lua@RBX@@@boost@@$00@Lua@RBX@@KAHABV?$shared_ptr@VNode@ThreadRef@Lua@RBX@@@boost@@PBDPAUlua_State@@@Z,
0x100b1440,0x65,?get@Node@ThreadRef@Lua@RBX@@SA?AV?$shared_ptr@VNode@ThreadRef@Lua@RBX@@@boost@@PAUlua_State@@@Z,
0x100b1db0,0x152,?create@Node@ThreadRef@Lua@RBX@@SA?AV?$shared_ptr@VNode@ThreadRef@Lua@RBX@@@boost@@PAUlua_State@@@Z,
0x100b1f30,0x2d,?getStringValue2@Item@Stats@RBX@@QAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x100b23b0,0x6c,??0?$BoundFuncDesc@VItem@Stats@RBX@@$$A6A?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ$0A@@Reflection@RBX@@QAE@P8Item@Stats@2@AE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZPBDW4Security@FunctionDescriptor@12@@Z,
0x100b2420,0x8a,??$call@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@?$BoundFuncDesc@VItem@Stats@RBX@@$$A6A?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ$0A@@Reflection@RBX@@ABEXPAVItem@Stats@2@AAVValue@12@@Z,
0x100b24b0,0x5a,?execute@?$BoundFuncDesc@VItem@Stats@RBX@@$$A6A?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ$0A@@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x100b2810,0x78,??$create@VItem@Stats@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VItem@Stats@RBX@@@boost@@XZ,
0x100b2890,0x7d,??$create@VProfilingItem@@PBVProfiler@Profiling@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VProfilingItem@@@boost@@PBVProfiler@Profiling@1@@Z,
0x100b2ba0,0x7d,??$create@VTypedMemItem@Stats@RBX@@PBI@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VTypedMemItem@Stats@RBX@@@boost@@PBI@Z,
0x100b2e90,0x6b,?osVer@DebugSettings@RBX@@QBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x100b2f40,0x7e,?glVendor@DebugSettings@RBX@@QBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x100b2fc0,0x40a,?gfxcard@DebugSettings@RBX@@QBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x100b33d0,0x7e,?cpu@DebugSettings@RBX@@QBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
